2.08073e-05;0.0805978
2.09073e-05;0.080379
2.10073e-05;0.0801608
2.11073e-05;0.0799434
2.12073e-05;0.0797266
2.13073e-05;0.0795104
2.14073e-05;0.0792949
2.15073e-05;0.0790801
2.16073e-05;0.0788659
2.17073e-05;0.0786524
2.18073e-05;0.0784395
2.19073e-05;0.0782273
2.20073e-05;0.0780157
2.21073e-05;0.0778048
2.22073e-05;0.0775945
2.23073e-05;0.0773849
2.24073e-05;0.0771759
2.25073e-05;0.0769675
2.26073e-05;0.0767598
2.27073e-05;0.0765527
2.28073e-05;0.0763462
2.29073e-05;0.0761404
2.30073e-05;0.0759352
2.31073e-05;0.0757306
2.32073e-05;0.0755267
2.33073e-05;0.0753234
2.34073e-05;0.0751207
2.35073e-05;0.0749186
2.36073e-05;0.0747171
2.37073e-05;0.0745162
2.38073e-05;0.074316
2.39073e-05;0.0741164
2.40073e-05;0.0739174
2.41073e-05;0.0737189
2.42073e-05;0.0735211
2.43073e-05;0.0733239
2.44073e-05;0.0731273
2.45073e-05;0.0729313
2.46073e-05;0.0727359
2.47073e-05;0.0725411
2.48073e-05;0.0723469
2.49073e-05;0.0721533
2.50073e-05;0.0719603
2.51073e-05;0.0717678
2.52073e-05;0.071576
2.53073e-05;0.0713847
2.54073e-05;0.071194
2.55073e-05;0.0710039
2.56073e-05;0.0708144
2.57073e-05;0.0706255
2.58073e-05;0.0704371
2.59073e-05;0.0702493
2.60073e-05;0.0700621
2.61073e-05;0.0698754
2.62073e-05;0.0696894
2.63073e-05;0.0695039
2.64073e-05;0.0693189
2.65073e-05;0.0691345
2.66073e-05;0.0689507
2.67073e-05;0.0687675
2.68073e-05;0.0685848
2.69073e-05;0.0684027
2.70073e-05;0.0682211
2.71073e-05;0.0680401
2.72073e-05;0.0678596
2.73073e-05;0.0676797
2.74073e-05;0.0675003
2.75073e-05;0.0673215
2.76073e-05;0.0671432
2.77073e-05;0.0669655
2.78073e-05;0.0667883
2.79073e-05;0.0666116
2.80073e-05;0.0664355
2.81073e-05;0.0662599
2.82073e-05;0.0660849
2.83073e-05;0.0659104
2.84073e-05;0.0657364
2.85073e-05;0.065563
2.86073e-05;0.0653901
2.87073e-05;0.0652177
2.88073e-05;0.0650458
2.89073e-05;0.0648745
2.90073e-05;0.0647037
2.91073e-05;0.0645334
2.92073e-05;0.0643637
2.93073e-05;0.0641944
2.94073e-05;0.0640257
2.95073e-05;0.0638575
2.96073e-05;0.0636898
2.97073e-05;0.0635226
2.98073e-05;0.0633559
2.99073e-05;0.0631897
3.00073e-05;0.0630241
3.01073e-05;0.0628589
3.02073e-05;0.0626942
3.03073e-05;0.0625301
3.04073e-05;0.0623664
3.05073e-05;0.0622033
3.06073e-05;0.0620406
3.07073e-05;0.0618785
3.08073e-05;0.0617168
3.09073e-05;0.0615557
3.10073e-05;0.061395
3.11073e-05;0.0612348
3.12073e-05;0.0610751
3.13073e-05;0.0609159
3.14073e-05;0.0607572
3.15073e-05;0.0605989
3.16073e-05;0.0604412
3.17073e-05;0.0602839
3.18073e-05;0.0601271
3.19073e-05;0.0599708
3.20073e-05;0.059815
3.21073e-05;0.0596596
3.22073e-05;0.0595047
3.23073e-05;0.0593503
3.24073e-05;0.0591964
3.25073e-05;0.0590429
3.26073e-05;0.0588899
3.27073e-05;0.0587374
3.28073e-05;0.0585853
3.29073e-05;0.0584337
3.30073e-05;0.0582825
3.31073e-05;0.0581319
3.32073e-05;0.0579816
3.33073e-05;0.0578319
3.34073e-05;0.0576826
3.35073e-05;0.0575337
3.36073e-05;0.0573853
3.37073e-05;0.0572374
3.38073e-05;0.0570899
3.39073e-05;0.0569428
3.40073e-05;0.0567962
3.41073e-05;0.0566501
3.42073e-05;0.0565044
3.43073e-05;0.0563591
3.44073e-05;0.0562143
3.45073e-05;0.05607
3.46073e-05;0.055926
3.47073e-05;0.0557826
3.48073e-05;0.0556395
3.49073e-05;0.0554969
3.50073e-05;0.0553547
3.51073e-05;0.055213
3.52073e-05;0.0550717
3.53073e-05;0.0549308
3.54073e-05;0.0547903
3.55073e-05;0.0546503
3.56073e-05;0.0545107
3.57073e-05;0.0543715
3.58073e-05;0.0542328
3.59073e-05;0.0540945
3.60073e-05;0.0539566
3.61073e-05;0.0538191
3.62073e-05;0.053682
3.63073e-05;0.0535454
3.64073e-05;0.0534092
3.65073e-05;0.0532734
3.66073e-05;0.053138
3.67073e-05;0.053003
3.68073e-05;0.0528685
